ModelID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,SangerModelID
ACH-000448,0.0,0.0,1.7912579,0.0,5.7732973,0.0,0.0,1.3098432,0.0,3.3913743,0.0,0.0,0.0,0.0,6.9262433,5.050182,0.0,0.0,0.0,0.0,0.0,3.1210692,1.8847623,3.2809541,6.7351685,0.0,0.87295467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.283589,0.0,8.339042,0.0,7.312819,0.0,0.0,0.0,0.0,0.0,2.2858486,0.0,0.0,0.0,0.0,3.1742897,1.9700829,0.0,0.0,2.8378313,5.5591226,0.96787435,0.0,0.0,0.0,4.267811,0.0,5.8741617,0.0,0.0,0.0,0.0,3.0635712,0.0,0.0,7.4218082,3.014853,0.0,0.0,1.3311647,0.0,0.0012544245,0.0,0.0,0.0,4.712936,5.401688,2.049488,1.6796908,0.0,0.0,0.0,0.0,0.0,0.27009872,0.0,0.0,0.0,10.469165,0.0,0.0,0.17931835,0.41127828,0.0,0.84702,1.4851078,0.0,0.0,5.67382,0.0,0.0,5.432092,0.0,8.388271,3.381156,0.0,0.0,4.4047785,0.9951318,0.0,0.0,5.7941594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.395559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4852656,0.0,0.0,0.0,0.0,0.0,0.0,7.358581,4.5772634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4295514,3.7639916,0.0,0.27141222,0.0,0.05810574,4.460699,0.0,0.0,0.0,0.0,0.0,3.696434,0.82758707,0.0,0.0,1.1234908,2.229824,0.0,1.7417945,0.6009953,4.4967065,0.0,0.0,2.495206,0.27358875,0.0,0.0,0.0,0.0,0.0,1.0432597,0.0,0.0,0.0,0.0,0.0,0.0,0.5973237,0.0,0.0,0.0,0.0,9.204049,0.0,0.0,0.0,0.36614302,0.0,0.49284568,8.4833,3.5696006,0.0,0.0,0.0,3.9710302,5.73796,9.374396,5.940048,0.52576935,0.0,2.1919432,1.9245507,0.0,0.0,0.0,5.8579445,0.0,0.0,0.0,0.0,2.888404,0.0,0.0,0.0,0.0,5.872938,5.8219895,0.0,0.0,0.58525604,5.290198,0.678036,0.0,2.1665103,5.895228,6.7471724,0.0,0.0,0.0,0.7974392,0.91819584,0.0,0.0,0.0,4.08026,0.0,9.341695,0.0,0.0,0.0,SIDM00743
ACH-000945,1.1742523,11.383072,0.0,0.0,0.45896962,0.0,0.0,0.0,0.0,0.0,1.8028206,0.0,6.6565266,0.0,0.0,0.0,1.883975,0.0,1.9468144,4.710239,0.0,0.0,0.0,0.87586576,0.06274456,4.864152,3.9638915,0.0,0.7798014,1.3670881,0.0,0.0,4.929743,0.0,4.4650946,2.8603828,2.4510279,5.045973,0.0,0.0,0.0,0.0,0.0,0.0,0.94880706,0.0,0.8906284,2.9696107,4.6697364,0.0,0.0,0.0,0.41385448,0.0,0.0,0.0,0.403065,0.0,0.0,0.99921674,1.0915881,0.0,0.0,0.71606934,0.0,1.1932751,5.520738,3.8413212,0.0,0.06471391,0.0,0.0,1.4361233,5.724193,0.7184511,6.896523,0.1797996,1.5927427,0.0,0.0,0.0,1.3279984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5770617,0.037916582,0.0,0.0,0.0,0.0,3.2163415,5.3024654,0.0,0.0,0.37685642,0.0,0.33958685,0.0,0.0,5.2680926,0.0,0.0,0.0,0.0,8.993539,0.0,0.79161793,0.0,3.9686182,0.0,5.9499173,0.0,1.1613514,0.0,0.0,0.0,8.929728,0.0,1.3098105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6874357,0.0,3.4568293,1.1300536,4.6627064,2.5766606,0.0,0.0,0.0,8.283075,9.804831,0.0,0.0,0.0,3.0240831,0.0,0.0,0.0,0.0,0.0,0.0,0.11413042,5.2849627,0.28733143,3.4977913,0.0,0.0,3.1982932,0.0,0.0,0.0,6.55515,0.0,0.0,0.0,1.6108961,0.0,0.0,0.0,0.0,0.0,0.0019512484,0.0,0.017547226,5.328364,0.0,1.9583863,0.0,0.0,2.9338086,0.0,0.0,7.1032653,0.0,0.0,0.0,0.0,4.9843416,0.0,6.30089,0.0,0.0,0.0,0.0,0.0,0.0,7.248736,1.9580429,0.0,1.5372409,1.6737583,1.1263578,0.0,0.56960386,0.0,0.7255799,0.0,0.0,7.488794,0.0,0.0,0.0,2.1188586,9.478948,0.0,0.0,6.066034,0.0,0.0,0.0,2.4490793,4.017029,1.6857948,0.0,11.448233,0.0,0.0,0.0,0.0,0.0,3.8355954,1.3731053,0.0,0.0,2.3248703,0.0,2.6041195,0.0,0.0,1.5457808,0.0,0.0,0.0,0.0,0.0,2.383702,SIDM01124
ACH-000662,0.0,4.8430963,0.0,0.0,3.2071679,0.0,0.038183056,0.0,0.52557015,0.0,0.0,0.0,1.5159037,0.0,5.6345634,2.2825644,0.0,0.0,0.0,0.0,0.0,0.0,12.80856,1.4065342,7.0688977,2.445695,3.0730124,0.0,0.98893934,0.0,0.0,5.3928123,2.234709,0.0,0.0,0.0,3.25372,0.0,0.0,3.3397527,3.6646876,1.8370359,0.0,0.0,2.700023,0.0,0.057648424,0.0,6.4418464,0.0,0.0,0.0,0.17703581,0.0,0.0,0.0,0.18081494,0.0,0.0,0.0,2.0842452,2.0884268,5.538865,9.353407,0.0,0.0,0.0,0.0,0.0,3.2662685,1.816165,0.0,7.26837,0.0,0.8550863,6.706139,0.0,0.0,0.0,0.0,4.5834603,2.0217896,0.0,1.7708054,0.0,0.0,0.0,0.0,0.0,0.0,1.9762079,0.0,0.0,4.234007,0.50956476,10.629408,0.0,0.0,0.0,0.0,0.86500865,0.39163885,1.3883189,0.0,0.0,0.0,0.0,0.0,1.8615236,0.0,1.9793154,0.0,0.0,0.0,0.2012859,5.2650566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7790442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9297066,3.2094095,0.0,0.0,0.0,4.3457713,3.4019322,0.0,7.0864997,2.3228004,0.0,0.0,0.0,0.0,1.7006718,2.5541122,0.0,0.0,1.1494595,2.845452,4.3209505,0.870191,1.559132,0.0,0.0,0.0,2.282773,0.0,0.0,5.611682,0.0,0.0,4.0407743,0.0,0.0,0.0,2.649002,1.0543873,4.7220607,2.4158893,9.139248,1.6567131,0.0,0.0,0.0,5.37588,0.0,6.5315475,0.0,4.572356,0.0,0.0,3.0665834,0.0,0.0,1.1556078,0.0,0.0,5.0684185,0.0,0.0,0.0,0.0,0.0,9.576893,0.0,0.0,0.0,13.080303,3.0061865,0.0,1.9170623,0.0,10.640891,4.0524197,1.3333151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1939548,4.936848,0.0,1.3524916,0.0,0.0,0.0,0.3603385,0.0,1.5531406,0.0,0.0,0.0,0.0,0.037028998,0.0,0.0,0.0,7.8219914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0934879,0.0,10.050757,2.1025379,1.1692777,0.0,3.2682333,SIDM00512
ACH-000867,0.0,0.0,0.0,1.8563389,0.0,2.0214798,0.0,0.75500214,0.0,5.0720305,0.0,0.0,0.0,0.82972413,2.8495827,0.38518098,0.0,3.8400552,0.12237086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6837143,0.0,1.6070518,0.0,0.0,9.838382,0.0,0.0,0.0,0.0,0.0,1.4954958,0.0,0.0,0.0,0.0,0.0,3.922934,4.116378,3.999465,8.5731945,0.0,0.0,0.0,1.2538267,0.0,0.0,0.2975055,2.1935823,3.6374657,0.0,3.4931219,0.0,0.0,1.5013715,0.0,1.2192564,0.0,7.4778814,0.0,0.0,0.0,0.0,0.0,0.0,1.0027254,0.0,0.0,0.0,0.57204926,0.0,0.0,0.7026914,0.0,0.0,0.0,11.754779,0.0,0.0,3.0696757,0.0,1.6821804,0.0,0.0,2.9201605,0.0,0.0,0.48918843,0.91356725,0.0,0.0,2.1766405,0.0,0.0,0.0,1.8976746,3.6520884,0.0,4.481395,0.0,2.8799245,0.8446176,0.0,0.0,3.5295897,0.0,0.0,0.0,1.4919035,0.0,0.0,6.077012,0.0,0.0,6.887655,0.0,0.0,0.0,6.3463106,9.7813015,0.0,2.9051745,0.0,7.893957,4.5161023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3191729,0.034664568,0.0,0.0,0.0,7.382086,3.2300274,1.3923888,0.0,0.27039406,0.0,0.0,2.1601493,0.0,1.8886199,5.4192243,0.0,1.2310125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5676105,0.0,7.0359583,0.0,0.0,1.2269526,1.7939603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1400719,0.0,0.0,0.0,0.0,0.0,7.2395105,0.0,0.0,0.0,2.2794516,2.7112708,2.3092642,0.0,0.0,5.837834,0.0,0.0,0.0,0.0,0.0,0.0,0.28027135,0.0,0.0,0.0,0.0,0.0,1.4611515,1.5010699,0.0,4.442865,0.0,0.0,0.0,2.2583613,0.0,1.4205813,0.0,1.151493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.490162,0.0,2.48915,2.7210991,0.0,0.0,0.0,0.0,0.0,3.4247012,0.0,0.0,0.0,0.0,0.95169634,0.0,0.0,SIDM00924
ACH-000282,1.7724019,5.1376925,0.0,0.0,1.9719762,0.0,0.0,0.42609596,2.9745767,0.0,3.10603,0.0,2.731041,0.0,0.0,0.0,0.0,0.0,1.6943647,6.630934,0.0,0.0,0.0,0.16390605,0.0,0.026252838,1.9771872,2.3081605,0.0,4.0041122,0.0,0.0,0.09695038,1.3723409,0.0,0.025663823,0.0,1.705154,0.0,0.13311222,0.0,0.463511,0.0,4.3164186,0.0,0.0,0.24704713,0.0,0.0,0.558557,0.0,0.0,0.0,0.22504884,0.0,3.293345,1.2902347,0.0,0.0,4.7001457,0.0,0.0,0.0,0.090999775,0.0,3.2726662,1.820778,0.30459276,0.58422154,0.0,0.0,0.0,0.0,3.9165761,4.4360976,1.7280021,3.3975832,0.7929208,0.0,0.0,0.0,1.9214787,0.0,1.4521396,0.6445193,0.0,1.2281724,0.0,0.9895991,0.0,0.0,0.15836307,0.0,0.0,0.0,0.0,0.0,3.6835184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6665421,0.0,0.0,0.0,0.0,0.6136586,3.728914,0.0,0.0,0.0,5.5269194,0.0,0.9841613,0.0,1.1486254,0.50072676,4.8652267,3.8085797,0.0,0.9654607,0.0,0.32886088,0.0,1.0260146,3.5005434,0.0,0.0,1.6906602,0.0,4.6488724,6.1401677,0.0,0.0,0.0,0.0,0.7686439,2.6205096,1.6160558,1.7664975,2.673512,0.0,0.0,0.0,9.252456,7.814947,0.0,0.0,0.0,2.9141974,0.0,0.64547265,0.0,0.0,0.0,0.0,0.0,0.0,6.3541107,0.0,0.0,0.0,8.870715,0.0,0.0,0.0,2.3156228,0.0,0.0,3.5418267,0.0,1.3058503,0.0,0.0,0.0,0.0,0.0,0.780898,4.8652687,0.0,3.541178,0.0,0.22394365,1.8972816,0.0,0.0,0.0,2.5509658,0.0,0.0,0.0,0.0,0.0,0.0,3.5833962,0.0,0.0,2.75939,0.0,0.0,0.0,6.1195235,0.0,0.0,3.7545714,0.116538264,0.0,0.0,0.0,0.0,0.0,0.0,0.94630164,0.0,2.0034235,0.0,0.0,2.6148422,4.106191,0.19269964,0.0,0.5836717,4.956467,0.0,0.0,1.3099066,7.828472,0.42684144,2.6630092,0.93612486,0.0,0.0,0.0,4.785319,0.0,2.3953812,0.0,0.0,0.0,0.0,0.0,2.9908464,0.30128384,1.37647,0.0,0.0,0.7574823,0.0,0.0,0.9327026,0.0,SIDM00738
ACH-000766,0.0,2.5456545,0.0,0.0,4.6428638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1117506,0.0,0.2675432,4.165006,0.0,0.0,0.0,0.0,0.0,1.0475904,8.285015,4.3789544,8.220116,2.1256812,1.7488679,0.0,0.0,0.0,0.0,1.0373187,5.2855315,0.0,0.0,0.8125639,0.94660395,0.0,0.0,1.9740233,10.225109,0.0,0.0,0.0,0.0,0.8094046,0.0,1.6173829,3.666036,0.0,0.0,1.5929472,4.6694965,0.0,0.0,2.0522482,0.0,0.0,0.0,0.0,0.7920488,5.305174,0.0,3.548424,0.0,0.0,0.0,0.0,0.0,3.1701813,0.2586724,0.0,1.3386755,0.4464161,0.0,2.2104547,0.0,0.0,0.0,0.0,5.2349305,2.1356473,1.7668929,0.8839947,0.9920059,1.0032473,0.0,2.618703,0.2606679,0.0,0.31512162,0.0,0.0,0.0,5.330415,3.4082963,0.0,0.2558752,0.0,6.871445,0.9807448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6292303,0.508427,1.07342,0.0,0.0,2.8176887,0.0,0.0,0.0,2.6037571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024275519,0.0,1.20302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7026463,10.059992,3.161982,0.0,0.0,0.0,0.0,4.9573545,3.8122623,0.0,0.0,0.0,0.0,0.0,0.0,4.984404,0.0,0.29376578,2.8771794,9.060946,5.6572,1.4462914,1.6599532,0.0,0.0,0.0,0.5332325,0.0,0.0,0.0,2.6055334,0.0,0.46101463,0.0,0.0,1.632725,0.0,4.25281,0.0,0.0,6.426679,7.1989408,0.0,0.0,0.0,2.9435146,0.0,3.1426587,2.8939152,4.2417336,0.0,1.5314453,3.3073757,0.0,0.26462293,6.329795,0.0,0.0,0.31584325,4.15066,0.0,0.37627387,0.0,0.0,10.010815,0.0,5.1028023,0.0,4.1220713,0.040263347,0.0,1.9859941,0.0,9.622491,0.0,0.0,2.093879,5.5377483,2.4358664,0.0,0.0,0.0,0.0,0.0,0.0,8.683869,0.0,1.7743297,0.0,0.0,0.0,0.0,0.0,6.49421,0.0,0.0,3.9750419,0.0,1.294301,0.0,6.0095305,1.4775591,4.108586,0.0,0.0,0.0,0.0,0.34051847,0.0,0.0,0.046307407,1.0008959,4.989954,5.2703547,3.192859,0.0,0.0,SIDM00746
ACH-000343,0.0,0.0,0.0,0.0,0.0,9.452948,0.0,3.0842414,0.0,0.0,0.0,0.0,2.1176357,2.621894,0.0,0.0,8.160826,0.0,0.0,0.0,0.0,0.09612363,0.3151507,3.7500188,0.0,0.0,0.0,0.0,0.0,5.7897825,10.193376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4022086,0.0,0.0,0.0,2.879454,0.0,4.2009277,0.0,0.0,0.0,0.0,0.0,1.0785441,0.0,6.729789,0.0,0.0,7.172985,5.4151034,0.0,0.41241512,0.0,0.0,5.885541,11.230495,0.0,0.0,0.0,0.0,0.0,11.071063,0.0,4.415273,0.4670694,0.0,7.338601,5.8888736,1.0567698,0.0,3.3462849,0.0,0.0,6.3556185,0.0,1.6940488,0.0,10.352085,0.0,2.8794012,0.0,2.005371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.868544,0.0,0.0,0.0,0.0,6.454146,0.0,0.0,3.8645742,0.0,3.45794,0.0,0.0,0.0,0.0,0.0,13.166656,0.33363008,0.0,0.0,0.0,0.0,0.0,4.168015,0.0,0.0,0.0,0.0,3.661251,2.3133957,6.0983477,8.973658,0.0,0.0,0.0,0.0,0.0,0.0,4.1845727,1.081303,0.0,0.0,0.0,0.0,0.0,3.78903,0.2035594,2.20938,0.0,0.7714403,2.2130177,4.503131,0.0,0.0,0.0974386,0.0,0.0,2.7066045,0.0,8.962653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.239471,9.590272,0.0,1.7205184,0.0,0.0,0.0,5.9371896,8.266558,0.0,0.0,5.3761053,2.8386095,0.0,5.8971295,0.0,0.0,1.6450691,0.0,0.38538024,1.8227428,0.0,0.0,0.0,0.0,6.2867827,0.0,0.0,0.0,0.0,0.0,6.4141574,2.6234748,0.0,4.5904775,0.0,0.0,0.0,0.0,0.0,2.2850597,0.12965898,0.0,0.0,9.777021,3.9448173,0.0,0.0,6.827916,0.0,0.0,0.0,8.21921,0.0,0.0,0.21133558,12.739257,3.7119114,9.885597,0.0,1.0942048,0.0,0.0,2.9631608,8.926774,0.0,0.0,0.0,0.0,0.0,0.06689836,2.8528368,0.0,0.5942961,0.0,0.0,0.0,2.3188353,0.0,0.0,8.002114,0.0,0.0,0.0,1.2202698,3.9352264,SIDM00116
ACH-000733,0.0,1.7480643,0.0,0.0,0.0,0.8260929,3.9329994,0.0,0.0,0.0,1.9035318,2.8854668,0.0,3.3155615,0.0,2.6991603,5.2556195,0.0,0.0,0.0,0.0,2.8909137,7.2358074,3.4134963,0.0,0.0,0.0,3.9786243,0.20565775,0.8704714,4.548688,0.0,4.5360775,0.0,0.6372232,0.0,0.0,0.0,0.0,0.0,0.8176951,1.4024845,1.4435112,0.0,3.0331924,0.0,0.0,0.6716491,4.7176967,0.0,1.640867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026885333,0.0,4.6486044,1.3664082,0.7418806,0.0,0.0,0.0,0.0,4.4923735,0.0,0.8337824,3.3445017,0.0,0.14264505,3.564207,0.0,0.0,0.0,0.0,3.2527456,8.213503,0.0,0.0,0.0,0.0,0.0,4.428422,0.9266577,8.688061,0.30121908,0.0,0.0,3.7183187,2.1328182,3.4997747,0.0,2.6949253,0.0,0.0,0.0,4.1634054,0.0,3.193427,5.095378,0.0,0.0,5.2952213,0.0,0.5728715,1.6232287,0.0,0.0,0.0,0.35885718,0.0,0.0,6.352784,0.0,0.0,0.0,6.698013,0.0,0.0,0.0,0.0,3.2172952,4.2994175,0.48437986,0.0,0.0,0.0,0.0,1.2104368,2.8247113,1.1128722,1.0480762,0.76920897,0.0,0.0,2.7684164,0.0,0.030788578,2.5543284,0.0,0.0,2.7572985,0.0,0.0,0.0,0.5382281,0.0,0.0,0.0,0.0,0.0,0.60788375,0.0,0.42582032,0.0,0.0,10.944491,2.2840009,0.0,3.1594563,0.0,3.4080064,2.0573444,0.0,0.0,0.0,0.5364294,6.855057,0.0,0.0,7.1109104,0.0,0.527519,0.0,3.3454447,0.0,0.0,1.5797642,2.9817874,0.20594232,0.0,8.76525,0.0,2.1977854,9.073111,3.6962438,2.1352084,0.0,4.760276,0.0,0.0,2.263703,6.5786185,0.33134022,1.5112169,0.0,0.0,5.4573665,0.0,0.0,4.373002,1.9991252,0.0,0.0,2.047476,0.54305357,0.0,1.4553205,0.0,0.0,0.0,3.45674,2.2722483,3.44168,0.0,0.0,0.0,3.8698583,0.0,0.0,0.0,2.6118944,0.38181487,0.0,0.0,0.0,3.6551502,0.7063685,0.0,0.0,0.54707223,2.1704042,0.27493137,0.0,1.5424585,2.6949086,0.0,0.0,0.0,0.0,3.431673,2.5609443,0.0,0.0,0.0,0.0,0.1592308,0.69037193,0.0,0.0,0.0,0.0,3.039385,SIDM00769
ACH-000681,0.0,0.0,0.91634864,0.0,1.3461566,0.0,0.59739304,2.9289114,0.0,0.9705716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6198137,4.073736,1.838581,0.0,2.5140018,2.2436812,0.0,0.0,0.0,0.48855308,0.5113711,0.0,0.0,0.0,0.22597806,0.0,4.2084103,1.2042437,0.0,0.0,0.0,0.0,0.0,0.0,2.1787534,0.0,1.339947,12.530364,0.0,0.0,0.82495147,5.2686715,0.0,0.0,0.0,0.0,7.128363,10.223174,0.0,0.0,3.9879377,0.0,0.054477535,0.0,0.0,1.1613113,7.5036583,0.20154645,0.0,1.0122936,0.0,0.9769285,1.6123492,0.55549544,0.0,0.0,0.0,7.33163,0.0,0.0,0.0,0.0,0.97720516,0.0,2.8028953,0.0,0.0,2.7445238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6127993,0.0,0.0,1.5376928,0.0,0.0,4.2367587,0.0,0.09133716,8.16788,0.0,3.0282152,1.6374722,2.954054,0.0,0.0,0.17500108,0.0,0.0,4.1453,0.0,0.0,0.0,0.0,6.407756,7.979233,0.0,0.0,0.0,0.0,0.0,2.4075105,0.0,0.0,2.3691502,0.9263989,0.0,0.97392654,0.0,0.0,0.0,0.0,0.0,0.0,3.4789762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4724443,0.0,0.0,0.0,0.0,0.0,7.4357185,0.0,0.0,0.0,0.0,0.22253759,0.0,0.0,2.1790185,0.0,0.0,6.9378495,0.3876485,0.0,1.5690151,0.5531085,7.070227,0.0,0.5967461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.948412,0.0,2.0207863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0230931,9.056093,0.0,0.0,0.0,0.0,0.0,0.0,0.16129299,1.72739,0.0,0.28414717,0.0,5.7739873,0.0,0.0,6.6177673,5.8952713,1.4945753,0.0,1.1710455,0.0,8.777385,0.0,7.568043,0.0,1.1279305,0.0,2.4912705,0.77602416,3.1322744,6.141471,0.0,0.9252385,5.3351493,0.8655887,2.9188335,0.0,0.0,5.4500155,0.0,0.0,0.0,7.866777,3.4584649,0.0,0.0,0.3450313,1.3514533,7.6687856,0.0,6.9767995,0.0,0.0,0.0,1.6034458,4.114914,4.125937,0.0,SIDM00903
ACH-000482,0.0,0.0,0.0,0.0,0.0,2.7327373,0.0,2.091755,0.0,13.021928,0.0,0.0,0.0,3.2805843,1.0925071,0.78919137,0.0,9.656493,0.0,0.0,0.0,2.0284433,0.0,5.7210817,0.0,0.2798535,0.0,0.0,0.36139843,1.1284264,0.0,0.0,0.0,13.877974,0.0,0.0,2.3204074,0.0,4.5457163,0.0,0.0,0.0,1.2076774,0.0,0.67052156,0.7052555,0.0,6.069986,0.0,0.0,7.975867,2.9698296,12.621459,8.97036,0.0,0.0,0.3731415,0.0,0.0,0.0,1.8186285,3.9843311,6.4107895,0.0,3.5846674,0.0,0.0,1.1553837,0.0,4.5934634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9448065,5.342027,0.0,3.5583425,7.0438094,0.0,4.887844,9.41196,2.6984093,0.0,0.0,0.0,13.813325,1.4587376,2.4746754,0.0,0.0,8.840183,0.0,0.0,0.0,0.0,7.1312203,5.219112,0.0,0.0,0.0,1.2927244,0.0,1.5578728,0.0,4.514541,0.0,0.0,5.3652806,0.17367414,8.853447,0.0,0.0,0.0,12.074632,0.0,0.0,0.0,0.0,2.1050928,0.0,0.0,0.0,0.0,5.2556534,0.0,6.861654,1.050544,0.0,3.2185361,0.0,2.3481145,0.0,1.92505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.791497,0.0,0.0,0.0,1.8453983,0.0,0.0,1.0871931,2.0898457,0.0,0.0,1.9970068,1.3740999,0.0,0.0,9.885546,0.0,0.0,0.0,1.1632895,0.0,0.0,0.0,4.0693502,0.0,0.82669574,0.0,0.0,0.0,0.0,0.0,0.0,1.0865132,4.5706053,0.0,1.559337,0.0,0.0,0.0,0.0,0.0,3.0684104,0.0,0.0,2.010225,0.0,0.0,0.0,3.0186832,4.496786,2.2615469,0.0,3.3434234,0.0,6.26895,0.746853,0.0,0.0,0.0,5.1955404,0.0,0.0,0.0,0.0,0.5029643,0.0,0.0,2.8826666,0.12535639,0.0,9.525894,0.0,0.0,0.0,0.0,5.614134,0.0,0.0,0.2312698,0.08889489,2.3571656,0.0,0.0,0.0,0.0,0.0,7.1713934,1.1942381,0.0,0.90913945,0.0,0.18660817,0.0,4.942258,7.689487,0.0,1.371235,0.0,5.160506,1.1703873,6.889641,0.0,0.0,1.0561405,0.0,0.0,7.543718,2.19294,0.0,0.0,SIDM00356
ACH-000451,1.8377857,0.0,0.0,1.5765646,0.0,8.760862,0.0,0.6855546,0.0,2.1901824,0.0,0.0,0.0,0.34134158,0.0,7.8780355,0.6810061,5.8282714,0.0,0.0,0.22608124,3.0250056,3.515451,6.312223,7.6203876,0.0,1.7321372,0.0,0.0,2.312068,1.532234,0.0,3.8057907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.542977,1.2775463,0.0,0.013303096,2.2151308,0.5293344,0.15138605,0.0,0.0,0.0,0.0,3.7341986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.487434,9.073216,0.0,0.27046266,0.0,0.0,0.0,4.9368396,0.0,0.0,0.0,0.8518997,2.3700607,1.9161631,0.0,0.16407014,0.0,0.0,0.277372,5.0899367,0.0,0.0,0.0,0.0,0.0,1.5511869,0.5476684,4.8933415,0.0,4.9162226,0.2423065,0.0,1.2471739,4.2282715,2.724687,4.592461,1.7479885,0.0,0.0,0.35923988,0.0,0.0,0.0,0.0,2.0398188,0.0,0.0,7.8827844,1.4984279,0.072098866,0.0,1.748779,0.0,6.760806,0.23507565,9.599854,0.0,1.8195273,0.09851346,12.909439,2.725551,0.0,0.0,0.0,9.667189,0.0,5.749025,0.0,0.0,0.0,0.0,3.714588,3.587178,0.16904154,3.3185136,0.0,0.0,0.0,6.6130366,0.0,0.0,7.5548935,0.0,0.0,0.0,0.0,3.6042902,0.0,6.3674397,0.0,0.0,5.0926504,0.0,0.0,0.0,0.04329028,2.8480873,0.0,0.0,3.897321,1.4117897,0.0,1.7978212,0.0,5.409953,0.0,0.0,0.0,0.0,0.0,4.419395,0.90579474,4.8041577,2.8944936,0.0,0.0,0.0,0.0,5.2071905,0.0,5.445077,0.0,10.354438,0.0,0.040128544,0.0,4.6870966,2.5565076,0.0,0.3278812,0.0,8.880762,0.0,2.4724298,0.0,0.9415008,0.0,3.1524758,0.0,0.0,1.9994345,1.2457036,0.0,0.0,3.084432,0.0,0.0,2.157669,0.0,0.0,5.039489,0.0,0.0,0.0,6.4282475,3.1146407,7.881637,0.0,0.0,0.0,5.904135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.90631,2.8388956,0.0,0.0,0.0,0.0,0.0,2.2794893,7.948548,0.0,0.0,0.0,6.236735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9742813,2.167165,0.0,0.0,1.848367,0.7526965,SIDM00709
